DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME
2019,TLI45,Lambeth,88,Social work activities,162,5400,2400
2020,TLI45,Lambeth,88,Social work activities,231,5400,2600
2021,TLI45,Lambeth,88,Social work activities,194,4400,2050
2022,TLI45,Lambeth,88,Social work activities,281,5000,2000
2015,TLI45,Lambeth,90-91,"Creative, arts, entertainment and cultural activities",217,2270,2730
2016,TLI45,Lambeth,90-91,"Creative, arts, entertainment and cultural activities",215,2055,1295
2017,TLI45,Lambeth,90-91,"Creative, arts, entertainment and cultural activities",252,2030,1305
2018,TLI45,Lambeth,90-91,"Creative, arts, entertainment and cultural activities",258,1805,1575
2019,TLI45,Lambeth,90-91,"Creative, arts, entertainment and cultural activities",271,2785,1595
2020,TLI45,Lambeth,90-91,"Creative, arts, entertainment and cultural activities",208,1835,1345
2021,TLI45,Lambeth,90-91,"Creative, arts, entertainment and cultural activities",209,2270,1620
2022,TLI45,Lambeth,90-91,"Creative, arts, entertainment and cultural activities",283,2325,875
2015,TLI45,Lambeth,92-93,Gambling and betting; sports and recreation activities,74,995,2640
2016,TLI45,Lambeth,92-93,Gambling and betting; sports and recreation activities,67,990,1225
2017,TLI45,Lambeth,92-93,Gambling and betting; sports and recreation activities,83,1085,1270
2018,TLI45,Lambeth,92-93,Gambling and betting; sports and recreation activities,103,1120,1165
2019,TLI45,Lambeth,92-93,Gambling and betting; sports and recreation activities,103,1145,1155
2020,TLI45,Lambeth,92-93,Gambling and betting; sports and recreation activities,42,970,1050
2021,TLI45,Lambeth,92-93,Gambling and betting; sports and recreation activities,62,985,1235
2022,TLI45,Lambeth,92-93,Gambling and betting; sports and recreation activities,73,875,1075
2015,TLI45,Lambeth,94,Activities of membership organisations,112,1575,1260
2016,TLI45,Lambeth,94,Activities of membership organisations,88,1195,470
2017,TLI45,Lambeth,94,Activities of membership organisations,94,1200,485
2018,TLI45,Lambeth,94,Activities of membership organisations,107,1575,810
2019,TLI45,Lambeth,94,Activities of membership organisations,119,1675,515
2020,TLI45,Lambeth,94,Activities of membership organisations,119,1550,755
2021,TLI45,Lambeth,94,Activities of membership organisations,149,1400,735
2022,TLI45,Lambeth,94,Activities of membership organisations,174,1190,440
2015,TLI45,Lambeth,95,"Repair of computers, personal and household goods",7,130,40
2016,TLI45,Lambeth,95,"Repair of computers, personal and household goods",11,130,35
2017,TLI45,Lambeth,95,"Repair of computers, personal and household goods",11,25,25
2018,TLI45,Lambeth,95,"Repair of computers, personal and household goods",10,175,35
2019,TLI45,Lambeth,95,"Repair of computers, personal and household goods",6,105,40
2020,TLI45,Lambeth,95,"Repair of computers, personal and household goods",6,175,45
2021,TLI45,Lambeth,95,"Repair of computers, personal and household goods",6,35,25
2022,TLI45,Lambeth,95,"Repair of computers, personal and household goods",5,140,15
2015,TLI45,Lambeth,96,Other personal service activities,129,1285,790
2016,TLI45,Lambeth,96,Other personal service activities,153,1485,700
2017,TLI45,Lambeth,96,Other personal service activities,166,1295,600
2018,TLI45,Lambeth,96,Other personal service activities,126,685,400
2019,TLI45,Lambeth,96,Other personal service activities,136,1300,475
2020,TLI45,Lambeth,96,Other personal service activities,80,910,475
2021,TLI45,Lambeth,96,Other personal service activities,109,1365,555
2022,TLI45,Lambeth,96,Other personal service activities,170,1490,590
2015,TLI45,Lambeth,T (97-98),Activities of households,15,0,0
2016,TLI45,Lambeth,T (97-98),Activities of households,18,0,0
2017,TLI45,Lambeth,T (97-98),Activities of households,17,0,0
2018,TLI45,Lambeth,T (97-98),Activities of households,17,0,0
2019,TLI45,Lambeth,T (97-98),Activities of households,17,0,0
2020,TLI45,Lambeth,T (97-98),Activities of households,16,0,0
2021,TLI45,Lambeth,T (97-98),Activities of households,17,0,0
2022,TLI45,Lambeth,T (97-98),Activities of households,19,0,0
2015,TLI51,Bexley and Greenwich,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",12,120,0
2016,TLI51,Bexley and Greenwich,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",12,115,0
2017,TLI51,Bexley and Greenwich,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",13,125,0
2018,TLI51,Bexley and Greenwich,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",17,120,20
2019,TLI51,Bexley and Greenwich,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",19,145,20
2020,TLI51,Bexley and Greenwich,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",15,115,15
2021,TLI51,Bexley and Greenwich,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",10,160,0
2022,TLI51,Bexley and Greenwich,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",10,135,30
2015,TLI51,Bexley and Greenwich,CA (10-12),"Manufacture of food, beverages and tobacco",233,1890,490
2016,TLI51,Bexley and Greenwich,CA (10-12),"Manufacture of food, beverages and tobacco",208,1755,165
2017,TLI51,Bexley and Greenwich,CA (10-12),"Manufacture of food, beverages and tobacco",239,2055,215
2018,TLI51,Bexley and Greenwich,CA (10-12),"Manufacture of food, beverages and tobacco",240,2120,220
2019,TLI51,Bexley and Greenwich,CA (10-12),"Manufacture of food, beverages and tobacco",277,2445,480
2020,TLI51,Bexley and Greenwich,CA (10-12),"Manufacture of food, beverages and tobacco",154,2375,410
2021,TLI51,Bexley and Greenwich,CA (10-12),"Manufacture of food, beverages and tobacco",184,2225,345
2022,TLI51,Bexley and Greenwich,CA (10-12),"Manufacture of food, beverages and tobacco",232,2385,200
2015,TLI51,Bexley and Greenwich,CB (13-15),"Manufacture of textiles, wearing apparel and leather",14,295,90
2016,TLI51,Bexley and Greenwich,CB (13-15),"Manufacture of textiles, wearing apparel and leather",16,140,35
2017,TLI51,Bexley and Greenwich,CB (13-15),"Manufacture of textiles, wearing apparel and leather",24,150,25
2018,TLI51,Bexley and Greenwich,CB (13-15),"Manufacture of textiles, wearing apparel and leather",24,250,40
2019,TLI51,Bexley and Greenwich,CB (13-15),"Manufacture of textiles, wearing apparel and leather",22,275,25
2020,TLI51,Bexley and Greenwich,CB (13-15),"Manufacture of textiles, wearing apparel and leather",20,125,35
2021,TLI51,Bexley and Greenwich,CB (13-15),"Manufacture of textiles, wearing apparel and leather",16,160,65
2022,TLI51,Bexley and Greenwich,CB (13-15),"Manufacture of textiles, wearing apparel and leather",17,215,75
2015,TLI51,Bexley and Greenwich,CC (16-18),Manufacture of wood and paper products and printing,46,920,540
2016,TLI51,Bexley and Greenwich,CC (16-18),Manufacture of wood and paper products and printing,57,795,205
2017,TLI51,Bexley and Greenwich,CC (16-18),Manufacture of wood and paper products and printing,75,890,150
2018,TLI51,Bexley and Greenwich,CC (16-18),Manufacture of wood and paper products and printing,77,1120,175
2019,TLI51,Bexley and Greenwich,CC (16-18),Manufacture of wood and paper products and printing,63,860,150
2020,TLI51,Bexley and Greenwich,CC (16-18),Manufacture of wood and paper products and printing,63,1510,100
2021,TLI51,Bexley and Greenwich,CC (16-18),Manufacture of wood and paper products and printing,62,380,150
2022,TLI51,Bexley and Greenwich,CC (16-18),Manufacture of wood and paper products and printing,70,565,155
2015,TLI51,Bexley and Greenwich,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",43,700,170
2016,TLI51,Bexley and Greenwich,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",38,650,60
2017,TLI51,Bexley and Greenwich,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",35,550,190
2018,TLI51,Bexley and Greenwich,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",43,635,10
2019,TLI51,Bexley and Greenwich,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",54,720,60
2020,TLI51,Bexley and Greenwich,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",34,430,75
2021,TLI51,Bexley and Greenwich,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",33,420,10
2022,TLI51,Bexley and Greenwich,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",33,395,30
2015,TLI51,Bexley and Greenwich,CH (24-25),Manufacture of basic and fabricated metal products,50,825,220
2016,TLI51,Bexley and Greenwich,CH (24-25),Manufacture of basic and fabricated metal products,42,1430,110
2017,TLI51,Bexley and Greenwich,CH (24-25),Manufacture of basic and fabricated metal products,42,495,65
2018,TLI51,Bexley and Greenwich,CH (24-25),Manufacture of basic and fabricated metal products,47,750,55
2019,TLI51,Bexley and Greenwich,CH (24-25),Manufacture of basic and fabricated metal products,52,920,65
2020,TLI51,Bexley and Greenwich,CH (24-25),Manufacture of basic and fabricated metal products,76,1020,95
2021,TLI51,Bexley and Greenwich,CH (24-25),Manufacture of basic and fabricated metal products,67,540,65
2022,TLI51,Bexley and Greenwich,CH (24-25),Manufacture of basic and fabricated metal products,71,880,85
2015,TLI51,Bexley and Greenwich,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",105,430,20
2016,TLI51,Bexley and Greenwich,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",101,460,30
2017,TLI51,Bexley and Greenwich,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",86,350,20
2018,TLI51,Bexley and Greenwich,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",69,500,20
2019,TLI51,Bexley and Greenwich,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",53,665,40
2020,TLI51,Bexley and Greenwich,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",50,325,30
2021,TLI51,Bexley and Greenwich,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",114,585,15
2022,TLI51,Bexley and Greenwich,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",120,730,0
2015,TLI51,Bexley and Greenwich,CK-CL (28-30),Manufacture of machinery and transport equipment,28,600,100
2016,TLI51,Bexley and Greenwich,CK-CL (28-30),Manufacture of machinery and transport equipment,29,610,30
2017,TLI51,Bexley and Greenwich,CK-CL (28-30),Manufacture of machinery and transport equipment,29,300,5
2018,TLI51,Bexley and Greenwich,CK-CL (28-30),Manufacture of machinery and transport equipment,30,315,20
2019,TLI51,Bexley and Greenwich,CK-CL (28-30),Manufacture of machinery and transport equipment,25,450,20
2020,TLI51,Bexley and Greenwich,CK-CL (28-30),Manufacture of machinery and transport equipment,43,600,10
2021,TLI51,Bexley and Greenwich,CK-CL (28-30),Manufacture of machinery and transport equipment,25,525,50
2022,TLI51,Bexley and Greenwich,CK-CL (28-30),Manufacture of machinery and transport equipment,28,345,0
2015,TLI51,Bexley and Greenwich,CM (31-33),"Other manufacturing, repair and installation",48,770,220
2016,TLI51,Bexley and Greenwich,CM (31-33),"Other manufacturing, repair and installation",51,1245,210
2017,TLI51,Bexley and Greenwich,CM (31-33),"Other manufacturing, repair and installation",56,920,120
2018,TLI51,Bexley and Greenwich,CM (31-33),"Other manufacturing, repair and installation",55,630,80
2019,TLI51,Bexley and Greenwich,CM (31-33),"Other manufacturing, repair and installation",47,740,145
2020,TLI51,Bexley and Greenwich,CM (31-33),"Other manufacturing, repair and installation",59,785,65
2021,TLI51,Bexley and Greenwich,CM (31-33),"Other manufacturing, repair and installation",56,685,230
2022,TLI51,Bexley and Greenwich,CM (31-33),"Other manufacturing, repair and installation",57,1025,60
2015,TLI51,Bexley and Greenwich,DE (35-39),"Electricity, gas, water; sewerage and waste management",534,2480,350
2016,TLI51,Bexley and Greenwich,DE (35-39),"Electricity, gas, water; sewerage and waste management",535,2285,200
2017,TLI51,Bexley and Greenwich,DE (35-39),"Electricity, gas, water; sewerage and waste management",505,2370,65
2018,TLI51,Bexley and Greenwich,DE (35-39),"Electricity, gas, water; sewerage and waste management",443,2390,100
2019,TLI51,Bexley and Greenwich,DE (35-39),"Electricity, gas, water; sewerage and waste management",429,2525,150
2020,TLI51,Bexley and Greenwich,DE (35-39),"Electricity, gas, water; sewerage and waste management",414,2775,95
2021,TLI51,Bexley and Greenwich,DE (35-39),"Electricity, gas, water; sewerage and waste management",300,2260,110
2022,TLI51,Bexley and Greenwich,DE (35-39),"Electricity, gas, water; sewerage and waste management",272,2460,220
2015,TLI51,Bexley and Greenwich,41,Construction of buildings,268,1075,530
2016,TLI51,Bexley and Greenwich,41,Construction of buildings,305,1600,425
2017,TLI51,Bexley and Greenwich,41,Construction of buildings,472,1750,600
2018,TLI51,Bexley and Greenwich,41,Construction of buildings,480,1500,725
2019,TLI51,Bexley and Greenwich,41,Construction of buildings,485,1850,525
2020,TLI51,Bexley and Greenwich,41,Construction of buildings,390,1400,450
2021,TLI51,Bexley and Greenwich,41,Construction of buildings,463,1800,625
2022,TLI51,Bexley and Greenwich,41,Construction of buildings,593,2450,750
2015,TLI51,Bexley and Greenwich,42,Civil engineering,182,1545,110
2016,TLI51,Bexley and Greenwich,42,Civil engineering,183,825,55
2017,TLI51,Bexley and Greenwich,42,Civil engineering,178,990,40
2018,TLI51,Bexley and Greenwich,42,Civil engineering,214,1005,100
2019,TLI51,Bexley and Greenwich,42,Civil engineering,201,1005,75
2020,TLI51,Bexley and Greenwich,42,Civil engineering,133,765,60
2021,TLI51,Bexley and Greenwich,42,Civil engineering,87,680,75
2022,TLI51,Bexley and Greenwich,42,Civil engineering,101,780,205
2015,TLI51,Bexley and Greenwich,43,Specialised construction activities,595,3910,1570
2016,TLI51,Bexley and Greenwich,43,Specialised construction activities,654,5600,670
2017,TLI51,Bexley and Greenwich,43,Specialised construction activities,635,6870,1655
2018,TLI51,Bexley and Greenwich,43,Specialised construction activities,637,4840,1225
2019,TLI51,Bexley and Greenwich,43,Specialised construction activities,673,5455,1425
2020,TLI51,Bexley and Greenwich,43,Specialised construction activities,495,5445,1070
2021,TLI51,Bexley and Greenwich,43,Specialised construction activities,621,5705,1885
2022,TLI51,Bexley and Greenwich,43,Specialised construction activities,677,4210,1410
2015,TLI51,Bexley and Greenwich,45,Motor trades,108,2425,1350
2016,TLI51,Bexley and Greenwich,45,Motor trades,105,1990,335
2017,TLI51,Bexley and Greenwich,45,Motor trades,96,2565,375
2018,TLI51,Bexley and Greenwich,45,Motor trades,86,2525,415
2019,TLI51,Bexley and Greenwich,45,Motor trades,78,2685,830
2020,TLI51,Bexley and Greenwich,45,Motor trades,57,2200,395
2021,TLI51,Bexley and Greenwich,45,Motor trades,82,1970,535
2022,TLI51,Bexley and Greenwich,45,Motor trades,90,2120,365
2015,TLI51,Bexley and Greenwich,46,Wholesale trade,264,4340,1190
2016,TLI51,Bexley and Greenwich,46,Wholesale trade,228,3815,690
2017,TLI51,Bexley and Greenwich,46,Wholesale trade,207,4255,700
2018,TLI51,Bexley and Greenwich,46,Wholesale trade,192,4300,580
2019,TLI51,Bexley and Greenwich,46,Wholesale trade,187,4820,670
2020,TLI51,Bexley and Greenwich,46,Wholesale trade,147,4415,695
2021,TLI51,Bexley and Greenwich,46,Wholesale trade,232,4220,660
2022,TLI51,Bexley and Greenwich,46,Wholesale trade,236,4560,715
2015,TLI51,Bexley and Greenwich,47,Retail trade,530,6635,20170
2016,TLI51,Bexley and Greenwich,47,Retail trade,524,6255,9725
2017,TLI51,Bexley and Greenwich,47,Retail trade,578,6335,9945
2018,TLI51,Bexley and Greenwich,47,Retail trade,541,7435,9755
2019,TLI51,Bexley and Greenwich,47,Retail trade,590,7040,9875
2020,TLI51,Bexley and Greenwich,47,Retail trade,576,8125,10220
2021,TLI51,Bexley and Greenwich,47,Retail trade,567,6390,10220
2022,TLI51,Bexley and Greenwich,47,Retail trade,577,6845,10015
2015,TLI51,Bexley and Greenwich,49-51,"Land, water and air transport",390,4570,810
