ITL321CD,year,SIC07_code,value,Region_name,SIC07_description
TLL14,2022,68,76,South West Wales,"Real estate activities, excluding imputed rental"
TLL14,2022,68IMP,721,South West Wales,Owner-occupiers' imputed rental
TLL14,2022,69,77,South West Wales,Legal and accounting activities
TLL14,2022,70,20,South West Wales,Head offices and management consultancy
TLL14,2022,71,32,South West Wales,Architectural and engineering activities
TLL14,2022,72-73,15,South West Wales,Research and development; advertising and market research
TLL14,2022,74-75,43,South West Wales,"Other professional, scientific and technical activities"
TLL14,2022,77,27,South West Wales,Rental and leasing activities
TLL14,2022,78-80,39,South West Wales,Employment activities; tourism and security services
TLL14,2022,81,35,South West Wales,Services to buildings and landscape activities
TLL14,2022,82,23,South West Wales,Office administration and business support activities
TLL14,2022,86,597,South West Wales,Human health activities
TLL14,2022,87,134,South West Wales,Residential care activities
TLL14,2022,88,138,South West Wales,Social work activities
TLL14,2022,90-91,14,South West Wales,"Creative, arts, entertainment and cultural activities"
TLL14,2022,92-93,57,South West Wales,Gambling and betting; sports and recreation activities
TLL14,2022,94,33,South West Wales,Activities of membership organisations
TLL14,2022,95,10,South West Wales,"Repair of computers, personal and household goods"
TLL14,2022,96,79,South West Wales,Other personal service activities
TLL14,2022,AB (1-9),338,South West Wales,"Agriculture, forestry and fishing; mining and quarrying"
TLL14,2022,CA (10-12),215,South West Wales,"Manufacture of food, beverages and tobacco"
TLL14,2022,CB (13-15),14,South West Wales,"Manufacture of textiles, wearing apparel and leather"
TLL14,2022,CC (16-18),30,South West Wales,Manufacture of wood and paper products and printing
TLL14,2022,CD-CG (19-23),489,South West Wales,"Manufacture of petroleum, chemicals and other minerals"
TLL14,2022,CH (24-25),101,South West Wales,Manufacture of basic and fabricated metal products
TLL14,2022,CI-CJ (26-27),24,South West Wales,"Manufacture of electronic, optical and electrical products"
TLL14,2022,CK-CL (28-30),50,South West Wales,Manufacture of machinery and transport equipment
TLL14,2022,DE (35-39),619,South West Wales,"Electricity, gas, water; sewerage and waste management"
TLL14,2022,K (64-66),31,South West Wales,Financial and insurance activities
TLL14,2022,O (84),455,South West Wales,Public administration and defence
TLL14,2022,P (85),342,South West Wales,Education
TLL14,2022,T (97-98),18,South West Wales,Activities of households
TLL14,2023,31-32,4,South West Wales,Manufacture of furniture; other manufacturing
TLL14,2023,33,18,South West Wales,Repair and installation of machinery and equipment
TLL14,2023,41,84,South West Wales,Construction of buildings
TLL14,2023,42,86,South West Wales,Civil engineering
TLL14,2023,43,257,South West Wales,Specialised construction activities
TLL14,2023,45,111,South West Wales,Motor trades
TLL14,2023,46,460,South West Wales,Wholesale trade
TLL14,2023,47,344,South West Wales,Retail trade
TLL14,2023,49-51,169,South West Wales,"Land, water and air transport"
TLL14,2023,52,20,South West Wales,Warehousing and transport support activities
TLL14,2023,53,22,South West Wales,Postal and courier activities
TLL14,2023,55,130,South West Wales,Accommodation
TLL14,2023,56,163,South West Wales,Food and beverage service activities
TLL14,2023,58-60,41,South West Wales,Publishing; film and TV production and broadcasting
TLL14,2023,61-63,69,South West Wales,Telecommunications; information technology
TLL14,2023,68,79,South West Wales,"Real estate activities, excluding imputed rental"
TLL14,2023,68IMP,789,South West Wales,Owner-occupiers' imputed rental
TLL14,2023,69,85,South West Wales,Legal and accounting activities
TLL14,2023,70,23,South West Wales,Head offices and management consultancy
TLL14,2023,71,37,South West Wales,Architectural and engineering activities
TLL14,2023,72-73,17,South West Wales,Research and development; advertising and market research
TLL14,2023,74-75,54,South West Wales,"Other professional, scientific and technical activities"
TLL14,2023,77,35,South West Wales,Rental and leasing activities
TLL14,2023,78-80,46,South West Wales,Employment activities; tourism and security services
TLL14,2023,81,35,South West Wales,Services to buildings and landscape activities
TLL14,2023,82,38,South West Wales,Office administration and business support activities
TLL14,2023,86,652,South West Wales,Human health activities
TLL14,2023,87,129,South West Wales,Residential care activities
TLL14,2023,88,171,South West Wales,Social work activities
TLL14,2023,90-91,17,South West Wales,"Creative, arts, entertainment and cultural activities"
TLL14,2023,92-93,59,South West Wales,Gambling and betting; sports and recreation activities
TLL14,2023,94,35,South West Wales,Activities of membership organisations
TLL14,2023,95,10,South West Wales,"Repair of computers, personal and household goods"
TLL14,2023,96,74,South West Wales,Other personal service activities
TLL14,2023,AB (1-9),349,South West Wales,"Agriculture, forestry and fishing; mining and quarrying"
TLL14,2023,CA (10-12),170,South West Wales,"Manufacture of food, beverages and tobacco"
TLL14,2023,CB (13-15),17,South West Wales,"Manufacture of textiles, wearing apparel and leather"
TLL14,2023,CC (16-18),26,South West Wales,Manufacture of wood and paper products and printing
TLL14,2023,CD-CG (19-23),395,South West Wales,"Manufacture of petroleum, chemicals and other minerals"
TLL14,2023,CH (24-25),109,South West Wales,Manufacture of basic and fabricated metal products
TLL14,2023,CI-CJ (26-27),20,South West Wales,"Manufacture of electronic, optical and electrical products"
TLL14,2023,CK-CL (28-30),69,South West Wales,Manufacture of machinery and transport equipment
TLL14,2023,DE (35-39),699,South West Wales,"Electricity, gas, water; sewerage and waste management"
TLL14,2023,K (64-66),57,South West Wales,Financial and insurance activities
TLL14,2023,O (84),512,South West Wales,Public administration and defence
TLL14,2023,P (85),369,South West Wales,Education
TLL14,2023,T (97-98),12,South West Wales,Activities of households
TLL16,1998,31-32,48,Gwent Valleys,Manufacture of furniture; other manufacturing
TLL16,1998,33,12,Gwent Valleys,Repair and installation of machinery and equipment
TLL16,1998,41,35,Gwent Valleys,Construction of buildings
TLL16,1998,42,19,Gwent Valleys,Civil engineering
TLL16,1998,43,86,Gwent Valleys,Specialised construction activities
TLL16,1998,45,29,Gwent Valleys,Motor trades
TLL16,1998,46,42,Gwent Valleys,Wholesale trade
TLL16,1998,47,184,Gwent Valleys,Retail trade
TLL16,1998,49-51,49,Gwent Valleys,"Land, water and air transport"
TLL16,1998,52,14,Gwent Valleys,Warehousing and transport support activities
TLL16,1998,53,14,Gwent Valleys,Postal and courier activities
TLL16,1998,55,4,Gwent Valleys,Accommodation
TLL16,1998,56,59,Gwent Valleys,Food and beverage service activities
TLL16,1998,58-60,2,Gwent Valleys,Publishing; film and TV production and broadcasting
TLL16,1998,61-63,11,Gwent Valleys,Telecommunications; information technology
TLL16,1998,68,101,Gwent Valleys,"Real estate activities, excluding imputed rental"
TLL16,1998,68IMP,415,Gwent Valleys,Owner-occupiers' imputed rental
TLL16,1998,69,12,Gwent Valleys,Legal and accounting activities
TLL16,1998,70,11,Gwent Valleys,Head offices and management consultancy
TLL16,1998,71,13,Gwent Valleys,Architectural and engineering activities
TLL16,1998,72-73,8,Gwent Valleys,Research and development; advertising and market research
TLL16,1998,74-75,11,Gwent Valleys,"Other professional, scientific and technical activities"
TLL16,1998,77,20,Gwent Valleys,Rental and leasing activities
TLL16,1998,78-80,16,Gwent Valleys,Employment activities; tourism and security services
TLL16,1998,81,27,Gwent Valleys,Services to buildings and landscape activities
TLL16,1998,82,8,Gwent Valleys,Office administration and business support activities
TLL16,1998,86,118,Gwent Valleys,Human health activities
TLL16,1998,87,27,Gwent Valleys,Residential care activities
TLL16,1998,88,70,Gwent Valleys,Social work activities
TLL16,1998,90-91,4,Gwent Valleys,"Creative, arts, entertainment and cultural activities"
TLL16,1998,92-93,11,Gwent Valleys,Gambling and betting; sports and recreation activities
TLL16,1998,94,10,Gwent Valleys,Activities of membership organisations
TLL16,1998,95,1,Gwent Valleys,"Repair of computers, personal and household goods"
TLL16,1998,96,22,Gwent Valleys,Other personal service activities
TLL16,1998,AB (1-9),15,Gwent Valleys,"Agriculture, forestry and fishing; mining and quarrying"
TLL16,1998,CA (10-12),134,Gwent Valleys,"Manufacture of food, beverages and tobacco"
TLL16,1998,CB (13-15),28,Gwent Valleys,"Manufacture of textiles, wearing apparel and leather"
TLL16,1998,CC (16-18),84,Gwent Valleys,Manufacture of wood and paper products and printing
TLL16,1998,CD-CG (19-23),181,Gwent Valleys,"Manufacture of petroleum, chemicals and other minerals"
TLL16,1998,CH (24-25),95,Gwent Valleys,Manufacture of basic and fabricated metal products
TLL16,1998,CI-CJ (26-27),208,Gwent Valleys,"Manufacture of electronic, optical and electrical products"
TLL16,1998,CK-CL (28-30),244,Gwent Valleys,Manufacture of machinery and transport equipment
TLL16,1998,DE (35-39),59,Gwent Valleys,"Electricity, gas, water; sewerage and waste management"
TLL16,1998,K (64-66),30,Gwent Valleys,Financial and insurance activities
TLL16,1998,O (84),184,Gwent Valleys,Public administration and defence
TLL16,1998,P (85),146,Gwent Valleys,Education
TLL16,1998,T (97-98),2,Gwent Valleys,Activities of households
TLL16,1999,31-32,51,Gwent Valleys,Manufacture of furniture; other manufacturing
TLL16,1999,33,12,Gwent Valleys,Repair and installation of machinery and equipment
TLL16,1999,41,35,Gwent Valleys,Construction of buildings
TLL16,1999,42,19,Gwent Valleys,Civil engineering
TLL16,1999,43,91,Gwent Valleys,Specialised construction activities
TLL16,1999,45,27,Gwent Valleys,Motor trades
TLL16,1999,46,39,Gwent Valleys,Wholesale trade
TLL16,1999,47,191,Gwent Valleys,Retail trade
TLL16,1999,49-51,51,Gwent Valleys,"Land, water and air transport"
TLL16,1999,52,11,Gwent Valleys,Warehousing and transport support activities
TLL16,1999,53,15,Gwent Valleys,Postal and courier activities
TLL16,1999,55,4,Gwent Valleys,Accommodation
TLL16,1999,56,62,Gwent Valleys,Food and beverage service activities
TLL16,1999,58-60,2,Gwent Valleys,Publishing; film and TV production and broadcasting
TLL16,1999,61-63,12,Gwent Valleys,Telecommunications; information technology
TLL16,1999,68,97,Gwent Valleys,"Real estate activities, excluding imputed rental"
TLL16,1999,68IMP,410,Gwent Valleys,Owner-occupiers' imputed rental
TLL16,1999,69,13,Gwent Valleys,Legal and accounting activities
TLL16,1999,70,12,Gwent Valleys,Head offices and management consultancy
TLL16,1999,71,13,Gwent Valleys,Architectural and engineering activities
TLL16,1999,72-73,10,Gwent Valleys,Research and development; advertising and market research
TLL16,1999,74-75,11,Gwent Valleys,"Other professional, scientific and technical activities"
TLL16,1999,77,22,Gwent Valleys,Rental and leasing activities
TLL16,1999,78-80,15,Gwent Valleys,Employment activities; tourism and security services
TLL16,1999,81,28,Gwent Valleys,Services to buildings and landscape activities
TLL16,1999,82,6,Gwent Valleys,Office administration and business support activities
TLL16,1999,86,119,Gwent Valleys,Human health activities
TLL16,1999,87,27,Gwent Valleys,Residential care activities
TLL16,1999,88,72,Gwent Valleys,Social work activities
TLL16,1999,90-91,4,Gwent Valleys,"Creative, arts, entertainment and cultural activities"
TLL16,1999,92-93,11,Gwent Valleys,Gambling and betting; sports and recreation activities
TLL16,1999,94,9,Gwent Valleys,Activities of membership organisations
TLL16,1999,95,1,Gwent Valleys,"Repair of computers, personal and household goods"
TLL16,1999,96,22,Gwent Valleys,Other personal service activities
TLL16,1999,AB (1-9),13,Gwent Valleys,"Agriculture, forestry and fishing; mining and quarrying"
TLL16,1999,CA (10-12),132,Gwent Valleys,"Manufacture of food, beverages and tobacco"
TLL16,1999,CB (13-15),24,Gwent Valleys,"Manufacture of textiles, wearing apparel and leather"
TLL16,1999,CC (16-18),82,Gwent Valleys,Manufacture of wood and paper products and printing
TLL16,1999,CD-CG (19-23),188,Gwent Valleys,"Manufacture of petroleum, chemicals and other minerals"
TLL16,1999,CH (24-25),94,Gwent Valleys,Manufacture of basic and fabricated metal products
TLL16,1999,CI-CJ (26-27),194,Gwent Valleys,"Manufacture of electronic, optical and electrical products"
TLL16,1999,CK-CL (28-30),224,Gwent Valleys,Manufacture of machinery and transport equipment
TLL16,1999,DE (35-39),57,Gwent Valleys,"Electricity, gas, water; sewerage and waste management"
TLL16,1999,K (64-66),33,Gwent Valleys,Financial and insurance activities
TLL16,1999,O (84),192,Gwent Valleys,Public administration and defence
TLL16,1999,P (85),167,Gwent Valleys,Education
TLL16,1999,T (97-98),3,Gwent Valleys,Activities of households
TLL16,2000,31-32,53,Gwent Valleys,Manufacture of furniture; other manufacturing
TLL16,2000,33,12,Gwent Valleys,Repair and installation of machinery and equipment
TLL16,2000,41,36,Gwent Valleys,Construction of buildings
TLL16,2000,42,20,Gwent Valleys,Civil engineering
TLL16,2000,43,92,Gwent Valleys,Specialised construction activities
TLL16,2000,45,26,Gwent Valleys,Motor trades
TLL16,2000,46,40,Gwent Valleys,Wholesale trade
TLL16,2000,47,211,Gwent Valleys,Retail trade
TLL16,2000,49-51,52,Gwent Valleys,"Land, water and air transport"
TLL16,2000,52,11,Gwent Valleys,Warehousing and transport support activities
TLL16,2000,53,17,Gwent Valleys,Postal and courier activities
TLL16,2000,55,4,Gwent Valleys,Accommodation
TLL16,2000,56,67,Gwent Valleys,Food and beverage service activities
TLL16,2000,58-60,3,Gwent Valleys,Publishing; film and TV production and broadcasting
TLL16,2000,61-63,13,Gwent Valleys,Telecommunications; information technology
TLL16,2000,68,95,Gwent Valleys,"Real estate activities, excluding imputed rental"
TLL16,2000,68IMP,410,Gwent Valleys,Owner-occupiers' imputed rental
TLL16,2000,69,13,Gwent Valleys,Legal and accounting activities
TLL16,2000,70,13,Gwent Valleys,Head offices and management consultancy
TLL16,2000,71,13,Gwent Valleys,Architectural and engineering activities
TLL16,2000,72-73,10,Gwent Valleys,Research and development; advertising and market research
TLL16,2000,74-75,12,Gwent Valleys,"Other professional, scientific and technical activities"
TLL16,2000,77,23,Gwent Valleys,Rental and leasing activities
TLL16,2000,78-80,16,Gwent Valleys,Employment activities; tourism and security services
TLL16,2000,81,24,Gwent Valleys,Services to buildings and landscape activities
